Season,TeamID1,TeamID2,Seed1,Result,Seed2
1986,1290,1181,W16,0,W01
1986,1330,1181,W08,0,W01
1986,1177,1181,W12,0,W01
1986,1298,1181,W07,0,W01
1986,1242,1181,X01,0,W01
1986,1403,1207,X13,0,X04
1986,1265,1210,Y15,0,Y02
1986,1437,1210,Y10,0,Y02
1986,1299,1242,X16,0,X01
1986,1396,1242,X09,0,X01
1986,1277,1242,X05,0,X01
1986,1301,1242,X06,0,X01
1986,1180,1257,Z15,0,Z02
1986,1133,1257,Z07,0,Z02
1986,1314,1257,Z03,0,Z02
1986,1120,1257,Z08,0,Z02
1986,1261,1257,Y11,0,Z02
1986,1181,1257,W01,0,Z02
1986,1345,1261,Y06,0,Y11
1986,1272,1261,Y03,0,Y11
1986,1210,1261,Y02,0,Y11
1986,1246,1261,Y01,0,Y11
1986,1123,1272,Y14,0,Y03
1986,1449,1277,X12,0,X05
1986,1207,1277,X04,0,X05
1986,1428,1314,Z14,0,Z03
1986,1412,1314,Z06,0,Z03
1986,1318,1328,W13,0,W04
1986,1452,1330,W09,0,W08
1986,1239,1396,X08,0,X09
1986,1281,1412,Z11,0,Z06
1986,1439,1437,Y07,0,Y10
1986,1462,1104,Y12,0,Y05
1986,1228,1104,Y04,0,Y05
1986,1323,1114,X03,0,X14
1986,1112,1120,Z09,0,Z08
1986,1385,1120,Z01,0,Z08
1986,1424,1120,Z04,0,Z08
1986,1231,1156,W03,0,W14
1986,1386,1156,W06,0,W14
1986,1193,1228,Y13,0,Y04
1986,1275,1235,X10,0,X07
1986,1276,1235,X02,0,X07
1986,1172,1246,Y16,0,Y01
1986,1443,1246,Y08,0,Y01
1986,1104,1246,Y05,0,Y01
1986,1337,1268,Z12,0,Z05
1986,1103,1276,X15,0,X02
1986,1409,1298,W10,0,W07
1986,1393,1298,W02,0,W07
1986,1156,1298,W14,0,W07
1986,1234,1301,X11,0,X06
1986,1114,1301,X14,0,X06
1986,1235,1301,X07,0,X06
1986,1286,1385,Z16,0,Z01
1986,1350,1386,W11,0,W06
1986,1135,1393,W15,0,W02
1986,1419,1424,Z13,0,Z04
1986,1268,1424,Z05,0,Z04
1986,1304,1443,Y09,0,Y08
1987,1299,1104,X15,0,X02
1987,1309,1104,X07,0,X02
1987,1360,1120,Y09,0,Y08
1987,1228,1122,X03,0,X14
1987,1401,1181,Y12,0,Y05
1987,1462,1181,Y13,0,Y05
1987,1193,1231,Y16,0,Y01
1987,1120,1231,Y08,0,Y01
1987,1181,1231,Y05,0,Y01
1987,1261,1231,Y10,0,Y01
1987,1424,1231,Z01,0,Y01
1987,1393,1231,W02,0,Y01
1987,1208,1243,Z08,0,Z09
1987,1298,1276,W08,0,W09
1987,1140,1309,X10,0,X07
1987,1335,1314,W16,0,W01
1987,1276,1314,W09,0,W01
1987,1323,1314,W05,0,W01
1987,1292,1323,W12,0,W05
1987,1395,1323,W04,0,W05
1987,1412,1344,X11,0,X06
1987,1122,1344,X14,0,X06
1987,1104,1344,X02,0,X06
1987,1207,1344,X01,0,X06
1987,1267,1395,W13,0,W04
1987,1141,1417,Z13,0,Z04
1987,1226,1424,Z16,0,Z01
1987,1243,1424,Z09,0,Z01
1987,1461,1424,Z12,0,Z01
1987,1234,1424,Z02,0,Z01
1987,1438,1461,Z05,0,Z12
1987,1417,1461,Z04,0,Z12
1987,1281,1462,Y04,0,Y13
1987,1256,1177,Y14,0,Y03
1987,1385,1177,Y06,0,Y03
1987,1301,1196,W11,0,W06
1987,1345,1196,W03,0,W06
1987,1137,1207,X16,0,X01
1987,1326,1207,X09,0,X01
1987,1242,1207,X05,0,X01
1987,1365,1234,Z15,0,Z02
1987,1431,1234,Z07,0,Z02
1987,1328,1234,Z06,0,Z02
1987,1222,1242,X12,0,X05
1987,1283,1242,X13,0,X05
1987,1210,1261,Y07,0,Y10
1987,1396,1261,Y02,0,Y10
1987,1177,1261,Y03,0,Y10
1987,1155,1283,X04,0,X13
1987,1246,1326,X08,0,X09
1987,1409,1328,Z11,0,Z06
1987,1338,1328,Z03,0,Z06
1987,1265,1338,Z14,0,Z03
1987,1318,1345,W14,0,W03
1987,1455,1385,Y11,0,Y06
1987,1204,1393,W15,0,W02
1987,1443,1393,W10,0,W02
1987,1196,1393,W06,0,W02
1987,1314,1393,W01,0,W02
1987,1344,1393,X06,0,W02
1987,1380,1396,Y15,0,Y02
1987,1112,1431,Z10,0,Z07
1987,1452,1443,W07,0,W10
1988,1133,1120,Y09,0,Y08
1988,1150,1140,Y13,0,Y04
1988,1455,1177,X12,0,X05
1988,1131,1181,W15,0,W02
1988,1374,1181,W07,0,W02
1988,1348,1181,W11,0,W02
1988,1396,1181,W01,0,W02
1988,1385,1196,Z11,0,Z06
1988,1247,1243,X13,0,X04
1988,1177,1243,X05,0,X04
1988,1345,1243,X01,0,X04
1988,1333,1257,Y12,0,Y05
1988,1140,1257,Y04,0,Y05
1988,1461,1258,Z07,0,Z10
1988,1124,1272,X08,0,X09
1988,1129,1276,Z14,0,Z03
1988,1196,1276,Z06,0,Z03
1988,1317,1314,Z15,0,Z02
1988,1258,1314,Z10,0,Z02
1988,1276,1314,Z03,0,Z02
1988,1151,1328,Y16,0,Y01
1988,1120,1328,Y08,0,Y01
1988,1257,1328,Y05,0,Y01
1988,1437,1328,Y06,0,Y01
1988,1112,1328,Z01,0,Y01
1988,1192,1345,X16,0,X01
1988,1272,1345,X09,0,X01
1988,1281,1348,W06,0,W11
1988,1393,1348,W03,0,W11
1988,1323,1374,W10,0,W07
1988,1299,1393,W14,0,W03
1988,1165,1112,Z16,0,Z01
1988,1371,1112,Z08,0,Z01
1988,1234,1112,Z05,0,Z01
1988,1314,1112,Z02,0,Z01
1988,1261,1207,W09,0,W08
1988,1235,1210,W12,0,W05
1988,1427,1228,Y14,0,Y03
1988,1199,1234,Z12,0,Z05
1988,1424,1234,Z04,0,Z05
1988,1462,1242,X11,0,X06
1988,1293,1242,X14,0,X06
1988,1435,1242,X07,0,X06
1988,1243,1242,X04,0,X06
1988,1181,1242,W02,0,X06
1988,1328,1242,Y01,0,X06
1988,1380,1246,Y15,0,Y02
1988,1268,1246,Y07,0,Y02
1988,1364,1268,Y10,0,Y07
1988,1301,1293,X03,0,X14
1988,1185,1338,X15,0,X02
1988,1231,1350,W04,0,W13
1988,1210,1350,W05,0,W13
1988,1431,1371,Z09,0,Z08
1988,1250,1396,W16,0,W01
1988,1207,1396,W08,0,W01
1988,1350,1396,W13,0,W01
1988,1283,1424,Z13,0,Z04
1988,1429,1435,X10,0,X07
1988,1338,1435,X02,0,X07
1988,1116,1437,Y11,0,Y06
1988,1228,1437,Y03,0,Y06
1988,1246,1437,Y02,0,Y06
1989,1352,1112,X16,0,X01
1989,1155,1112,X09,0,X01
1989,1258,1116,Y12,0,Y05
1989,1338,1123,Y08,0,Y09
1989,1388,1155,X08,0,X09
1989,1272,1177,X05,0,X12
1989,1354,1181,W15,0,W02
1989,1452,1181,W07,0,W02
1989,1278,1181,W11,0,W02
1989,1207,1181,W01,0,W02
1989,1270,1228,Y16,0,Y01
1989,1123,1228,Y09,0,Y01
1989,1257,1228,Y04,0,Y01
1989,1393,1228,Y02,0,Y01
1989,1247,1256,Z08,0,Z09
1989,1114,1257,Y13,0,Y04
1989,1116,1257,Y05,0,Y04
1989,1243,1278,W06,0,W11
1989,1373,1278,W14,0,W11
1989,1199,1292,Z04,0,Z13
1989,1190,1328,Z16,0,Z01
1989,1256,1328,Z09,0,Z01
1989,1390,1373,W03,0,W14
1989,1225,1424,X13,0,X04
1989,1177,1424,X12,0,X04
1989,1112,1424,X01,0,X04
1989,1344,1438,Z12,0,Z05
1989,1292,1438,Z13,0,Z05
1989,1328,1438,Z01,0,Z05
1989,1397,1452,W10,0,W07
1989,1196,1161,Y07,0,Y10
1989,1333,1191,X06,0,X11
1989,1343,1207,W16,0,W01
1989,1323,1207,W09,0,W01
1989,1301,1207,W05,0,W01
1989,1206,1231,X15,0,X02
1989,1431,1231,X07,0,X02
1989,1353,1234,W13,0,W04
1989,1462,1276,Z14,0,Z03
1989,1375,1276,Z11,0,Z03
1989,1314,1276,Z02,0,Z03
1989,1438,1276,Z05,0,Z03
1989,1228,1276,Y01,0,Z03
1989,1371,1276,X03,0,Z03
1989,1166,1281,Y14,0,Y03
1989,1400,1281,Y11,0,Y03
1989,1376,1301,W12,0,W05
1989,1234,1301,W04,0,W05
1989,1380,1314,Z15,0,Z02
1989,1417,1314,Z07,0,Z02
1989,1435,1323,W08,0,W09
1989,1283,1371,X14,0,X03
1989,1191,1371,X11,0,X03
1989,1231,1371,X02,0,X03
1989,1424,1371,X04,0,X03
1989,1181,1371,W02,0,X03
1989,1104,1375,Z06,0,Z11
1989,1137,1393,Y15,0,Y02
1989,1161,1393,Y10,0,Y02
1989,1281,1393,Y03,0,Y02
1989,1210,1400,Y06,0,Y11
1989,1235,1417,Z10,0,Z07
1989,1261,1431,X10,0,X07
1990,1343,1116,X13,0,X04
1990,1173,1116,X12,0,X04
1990,1314,1116,X08,0,X04
1990,1400,1116,X10,0,X04
1990,1333,1123,Z05,0,Z12
1990,1257,1123,Z04,0,Z12
1990,1231,1143,W08,0,W09
1990,1140,1155,W12,0,W05
1990,1247,1155,W04,0,W05
1990,1131,1163,W16,0,W01
1990,1143,1163,W09,0,W01
1990,1155,1163,W05,0,W01
1990,1228,1173,X05,0,X12
1990,1190,1210,Y13,0,Y04
1990,1261,1210,Y05,0,Y04
1990,1277,1210,Y01,0,Y04
1990,1278,1210,Y06,0,Y04
1990,1379,1247,W13,0,W04
1990,1225,1257,Z13,0,Z04
1990,1437,1261,Y12,0,Y05
1990,1293,1277,Y16,0,Y01
1990,1364,1277,Y09,0,Y01
1990,1283,1314,X09,0,X08
1990,1328,1314,X01,0,X08
1990,1344,1326,Z09,0,Z08
1990,1406,1328,X16,0,X01
1990,1222,1364,Y08,0,Y09
1990,1114,1424,Z16,0,Z01
1990,1326,1424,Z08,0,Z01
1990,1123,1424,Z12,0,Z01
1990,1258,1424,Z11,0,Z01
1990,1210,1424,Y04,0,Z01
1990,1181,1424,W03,0,Z01
1990,1161,1104,Z10,0,Z07
1990,1112,1104,Z02,0,Z07
1990,1378,1112,Z15,0,Z02
1990,1350,1181,W14,0,W03
1990,1385,1181,W06,0,W03
1990,1417,1181,W07,0,W03
1990,1163,1181,W01,0,W03
1990,1116,1181,X04,0,W03
1990,1411,1207,X14,0,X03
1990,1352,1242,W15,0,W02
1990,1308,1258,Z06,0,Z11
1990,1276,1258,Z03,0,Z11
1990,1104,1258,Z07,0,Z11
1990,1229,1276,Z14,0,Z03
1990,1431,1278,Y11,0,Y06
1990,1320,1278,Y14,0,Y06
1990,1393,1278,Y02,0,Y06
1990,1281,1320,Y03,0,Y14
1990,1419,1345,X15,0,X02
1990,1396,1385,W11,0,W06
1990,1164,1393,Y15,0,Y02
1990,1438,1393,Y07,0,Y02
1990,1208,1400,X07,0,X10
1990,1345,1400,X02,0,X10
1990,1462,1400,X06,0,X10
1990,1412,1417,W10,0,W07
1990,1242,1417,W02,0,W07
1990,1323,1438,Y10,0,Y07
1990,1243,1462,X11,0,X06
1990,1207,1462,X03,0,X06
1991,1384,1112,Z15,0,Z02
1991,1140,1112,Z10,0,Z02
1991,1438,1140,Z07,0,Z10
1991,1261,1163,Y06,0,Y11
1991,1462,1163,Y14,0,Y11
1991,1308,1166,Z06,0,Z11
1991,1419,1181,Y15,0,Y02
1991,1234,1181,Y07,0,Y02
1991,1163,1181,Y11,0,Y02
1991,1385,1181,Y04,0,Y02
1991,1424,1181,Z01,0,Y02
1991,1242,1181,X03,0,Y02
1991,1425,1199,X10,0,X07
1991,1157,1231,X15,0,X02
1991,1199,1231,X07,0,X02
1991,1190,1234,Y10,0,Y07
1991,1309,1242,X14,0,X03
1991,1338,1242,X06,0,X03
1991,1231,1242,X02,0,X03
1991,1116,1242,X01,0,X03
1991,1314,1242,W01,0,X03
1991,1379,1301,W11,0,W06
1991,1307,1329,W14,0,W03
1991,1301,1329,W06,0,W03
1991,1208,1338,X11,0,X06
1991,1393,1350,W02,0,W15
1991,1337,1371,Z14,0,Z03
1991,1166,1371,Z11,0,Z03
1991,1112,1371,Z02,0,Z03
1991,1345,1396,W07,0,W10
1991,1350,1396,W15,0,W10
1991,1329,1396,W03,0,W10
1991,1304,1462,Y03,0,Y14
1991,1293,1104,X13,0,X04
1991,1448,1104,X05,0,X04
1991,1353,1113,X09,0,X08
1991,1209,1116,X16,0,X01
1991,1113,1116,X08,0,X01
1991,1104,1116,X04,0,X01
1991,1280,1185,W05,0,W12
1991,1336,1185,W13,0,W12
1991,1435,1207,Z09,0,Z08
1991,1177,1210,Y09,0,Y08
1991,1453,1277,Z12,0,Z05
1991,1318,1314,W16,0,W01
1991,1437,1314,W09,0,W01
1991,1185,1314,W12,0,W01
1991,1396,1314,W10,0,W01
1991,1406,1326,Y16,0,Y01
1991,1210,1326,Y08,0,Y01
1991,1417,1336,W04,0,W13
1991,1296,1385,Y13,0,Y04
1991,1400,1385,Y05,0,Y04
1991,1326,1385,Y01,0,Y04
1991,1389,1400,Y12,0,Y05
1991,1285,1424,Z16,0,Z01
1991,1207,1424,Z08,0,Z01
1991,1428,1424,Z04,0,Z01
1991,1371,1424,Z03,0,Z01
1991,1375,1428,Z13,0,Z04
1991,1277,1428,Z05,0,Z04
1991,1343,1437,W08,0,W09
1991,1256,1448,X12,0,X05
1992,1390,1104,Z12,0,Z05
1992,1293,1116,Y14,0,Y03
1992,1304,1163,Z08,0,Z09
1992,1144,1181,W16,0,W01
1992,1234,1181,W09,0,W01
1992,1371,1181,W04,0,W01
1992,1246,1181,W02,0,W01
1992,1231,1181,X02,0,W01
1992,1276,1181,Z06,0,W01
1992,1285,1199,X14,0,X03
1992,1207,1199,X06,0,X03
1992,1378,1207,X11,0,X06
1992,1222,1210,Y10,0,Y07
1992,1425,1210,Y02,0,Y07
1992,1183,1231,X15,0,X02
1992,1261,1231,X07,0,X02
1992,1199,1231,X03,0,X02
1992,1417,1231,X01,0,X02
1992,1400,1234,W08,0,W09
1992,1140,1261,X10,0,X07
1992,1337,1272,Y11,0,Y06
1992,1116,1272,Y03,0,Y06
1992,1210,1272,Y07,0,Y06
1992,1452,1281,W12,0,W05
1992,1275,1314,Z13,0,Z04
1992,1104,1314,Z05,0,Z04
1992,1290,1326,Z16,0,Z01
1992,1163,1326,Z09,0,Z01
1992,1314,1326,Z04,0,Z01
1992,1247,1371,W13,0,W04
1992,1281,1371,W05,0,W04
1992,1419,1425,Y15,0,Y02
1992,1174,1153,Y13,0,Y04
1992,1277,1153,Y05,0,Y04
1992,1431,1153,Y09,0,Y04
1992,1272,1153,Y06,0,Y04
1992,1112,1190,Z03,0,Z14
1992,1150,1235,W07,0,W10
1992,1224,1242,Y16,0,Y01
1992,1330,1246,W15,0,W02
1992,1235,1246,W10,0,W02
1992,1269,1246,W03,0,W02
1992,1448,1257,X09,0,X08
1992,1200,1269,W14,0,W03
1992,1393,1269,W06,0,W03
1992,1396,1276,Z11,0,Z06
1992,1190,1276,Z14,0,Z06
1992,1329,1276,Z02,0,Z06
1992,1326,1276,Z01,0,Z06
1992,1153,1276,Y04,0,Z06
1992,1283,1277,Y12,0,Y05
1992,1177,1308,X05,0,X12
1992,1418,1308,X13,0,X12
1992,1204,1329,Z15,0,Z02
1992,1408,1329,Z10,0,Z02
1992,1343,1393,W11,0,W06
1992,1385,1408,Z07,0,Z10
1992,1352,1417,X16,0,X01
1992,1257,1417,X08,0,X01
1992,1308,1417,X12,0,X01
1992,1328,1418,X04,0,X13
1992,1191,1431,Y08,0,Y09
1992,1242,1431,Y01,0,Y09
1993,1221,1116,W13,0,W04
1993,1385,1116,W05,0,W04
1993,1374,1140,X10,0,X07
1993,1261,1143,X11,0,X06
1993,1181,1143,X03,0,X06
1993,1356,1181,X14,0,X03
1993,1191,1199,Y14,0,Y03
1993,1408,1199,Y11,0,Y03
1993,1443,1199,Y07,0,Y03
1993,1253,1228,Z11,0,Z06
1993,1123,1242,X15,0,X02
1993,1140,1242,X07,0,X02
1993,1143,1242,X06,0,X02
1993,1231,1242,X01,0,X02
1993,1187,1314,W16,0,W01
1993,1348,1314,W08,0,W01
1993,1116,1314,W04,0,W01
1993,1153,1314,W02,0,W01
1993,1242,1314,X02,0,W01
1993,1276,1314,Z01,0,W01
1993,1345,1348,W09,0,W08
1993,1112,1365,Z02,0,Z15
1993,1398,1371,Y15,0,Y02
1993,1403,1385,W12,0,W05
1993,1281,1396,Z10,0,Z07
1993,1365,1396,Z15,0,Z07
1993,1435,1396,Z03,0,Z07
1993,1243,1408,Y06,0,Y11
1993,1129,1435,Z14,0,Z03
1993,1228,1435,Z06,0,Z03
1993,1272,1443,Y10,0,Y07
1993,1371,1443,Y02,0,Y07
1993,1164,1153,W15,0,W02
1993,1308,1153,W07,0,W02
1993,1438,1153,W06,0,W02
1993,1307,1203,Z05,0,Z12
1993,1380,1203,Z13,0,Z12
1993,1460,1231,X16,0,X01
1993,1462,1231,X09,0,X01
1993,1257,1231,X04,0,X01
1993,1419,1234,Y13,0,Y04
1993,1351,1246,Y16,0,Y01
1993,1428,1246,Y08,0,Y01
1993,1448,1246,Y05,0,Y01
1993,1199,1246,Y03,0,Y01
1993,1174,1257,X13,0,X04
1993,1329,1257,X05,0,X04
1993,1335,1269,W14,0,W03
1993,1157,1276,Z16,0,Z01
1993,1417,1276,Z09,0,Z01
1993,1203,1276,Z12,0,Z01
1993,1396,1276,Z07,0,Z01
1993,1246,1276,Y01,0,Z01
1993,1304,1308,W10,0,W07
1993,1266,1329,X12,0,X05
1993,1210,1380,Z04,0,Z13
1993,1235,1417,Z08,0,Z09
1993,1338,1428,Y09,0,Y08
1993,1264,1438,W11,0,W06
1993,1269,1438,W03,0,W06
1993,1151,1448,Y12,0,Y05
1993,1234,1448,Y04,0,Y05
1993,1309,1462,X08,0,X09
1994,1344,1104,X08,0,X09
1994,1351,1163,W15,0,W02
1994,1203,1163,W10,0,W02
1994,1241,1196,W14,0,W03
1994,1335,1196,W11,0,W03
1994,1163,1196,W02,0,W03
1994,1130,1196,W09,0,W03
1994,1412,1203,W07,0,W10
1994,1151,1242,X13,0,X04
1994,1448,1242,X05,0,X04
1994,1387,1268,Y07,0,Y10
1994,1269,1268,Y02,0,Y10
1994,1402,1269,Y15,0,Y02
1994,1337,1276,Y14,0,Y03
1994,1400,1276,Y06,0,Y03
1994,1268,1276,Y10,0,Y03
1994,1298,1281,Z16,0,Z01
1994,1458,1281,Z09,0,Z01
1994,1393,1281,Z04,0,Z01
1994,1304,1335,W06,0,W11
1994,1416,1345,X16,0,X01
1994,1104,1345,X09,0,X01
1994,1242,1345,X04,0,X01
1994,1218,1393,Z13,0,Z04
1994,1453,1393,Z12,0,Z04
1994,1443,1400,Y11,0,Y06
1994,1158,1448,X12,0,X05
1994,1143,1453,Z05,0,Z12
1994,1153,1458,Z08,0,Z09
1994,1259,1112,Z15,0,Z02
1994,1438,1112,Z07,0,Z02
1994,1257,1112,Z03,0,Z02
1994,1281,1112,Z01,0,Z02
1994,1299,1116,Y16,0,Y01
1994,1207,1116,Y09,0,Y01
1994,1409,1116,Y12,0,Y01
1994,1276,1116,Y03,0,Y01
1994,1112,1116,Z02,0,Y01
1994,1181,1116,X02,0,Y01
1994,1450,1130,W08,0,W09
1994,1314,1130,W01,0,W09
1994,1231,1130,W05,0,W09
1994,1411,1181,X15,0,X02
1994,1277,1181,X07,0,X02
1994,1266,1181,X06,0,X02
1994,1345,1181,X01,0,X02
1994,1196,1181,W03,0,X02
1994,1228,1207,Y08,0,Y09
1994,1325,1231,W12,0,W05
1994,1396,1231,W04,0,W05
1994,1398,1246,X14,0,X03
1994,1129,1257,Z14,0,Z03
1994,1278,1257,Z06,0,Z03
1994,1418,1266,X11,0,X06
1994,1246,1266,X03,0,X06
1994,1371,1277,X10,0,X07
1994,1356,1278,Z11,0,Z06
1994,1251,1314,W16,0,W01
1994,1308,1329,Y13,0,Y04
1994,1180,1396,W13,0,W04
1994,1417,1409,Y05,0,Y12
1994,1329,1409,Y04,0,Y12
1994,1307,1438,Z10,0,Z07
1995,1335,1104,W12,0,W05
1995,1123,1113,Z12,0,Z05
1995,1264,1113,Z13,0,Z05
1995,1396,1153,X10,0,X07
1995,1151,1163,X15,0,X02
1995,1153,1163,X07,0,X02
1995,1268,1163,X03,0,X02
1995,1159,1242,Y16,0,Y01
1995,1443,1242,Y08,0,Y01
1995,1291,1246,Z16,0,Z01
1995,1408,1246,Z09,0,Z01
1995,1113,1246,Z05,0,Z01
1995,1328,1264,Z04,0,Z13
1995,1211,1268,X14,0,X03
1995,1400,1268,X11,0,X03
1995,1112,1275,Y05,0,Y12
1995,1180,1329,W13,0,W04
1995,1104,1329,W05,0,W04
1995,1448,1329,W01,0,W04
1995,1269,1329,W02,0,W04
1995,1278,1387,W08,0,W09
1995,1332,1400,X06,0,X11
1995,1140,1408,Z08,0,Z09
1995,1311,1438,Y13,0,Y04
1995,1275,1438,Y12,0,Y04
1995,1242,1438,Y01,0,Y04
1995,1276,1443,Y09,0,Y08
1995,1299,1448,W16,0,W01
1995,1387,1448,W09,0,W01
1995,1411,1116,Y15,0,Y02
1995,1393,1116,Y07,0,Y02
1995,1272,1116,Y06,0,Y02
1995,1438,1116,Y04,0,Y02
1995,1314,1116,Z02,0,Y02
1995,1462,1207,Z11,0,Z06
1995,1451,1207,Z14,0,Z06
1995,1196,1235,Z10,0,Z07
1995,1389,1269,W15,0,W02
1995,1390,1269,W10,0,W02
1995,1409,1269,W06,0,W02
1995,1257,1272,Y11,0,Y06
1995,1345,1272,Y03,0,Y06
1995,1365,1280,X12,0,X05
1995,1428,1280,X04,0,X05
1995,1231,1281,X09,0,X08
1995,1293,1314,Z15,0,Z02
1995,1235,1314,Z07,0,Z02
1995,1207,1314,Z06,0,Z02
1995,1246,1314,Z01,0,Z02
1995,1437,1330,W03,0,W14
1995,1453,1345,Y14,0,Y03
1995,1150,1390,W07,0,W10
1995,1356,1393,Y10,0,Y07
1995,1228,1409,W11,0,W06
1995,1330,1409,W14,0,W06
1995,1198,1417,X16,0,X01
1995,1281,1417,X08,0,X01
1995,1280,1417,X05,0,X01
1995,1163,1417,X02,0,X01
1995,1329,1417,W04,0,X01
1995,1116,1417,Y02,0,X01
1995,1253,1428,X13,0,X04
1995,1277,1451,Z03,0,Z14
1996,1336,1116,W05,0,W12
1996,1266,1116,W04,0,W12
1996,1159,1163,Y16,0,Y01
1996,1185,1163,Y09,0,Y01
1996,1272,1180,Z05,0,Z12
1996,1181,1185,Y08,0,Y09
1996,1155,1208,Z09,0,Z08
1996,1345,1208,Z01,0,Z08
1996,1143,1235,X12,0,X05
1996,1363,1246,X16,0,X01
1996,1439,1246,X09,0,X01
1996,1428,1246,X04,0,X01
1996,1448,1246,X02,0,X01
1996,1269,1246,W01,0,X01
1996,1393,1246,Z04,0,X01
1996,1284,1266,W13,0,W04
1996,1416,1269,W16,0,W01
1996,1390,1269,W09,0,W01
1996,1116,1269,W12,0,W01
1996,1207,1269,W02,0,W01
1996,1433,1280,Y12,0,Y05
1996,1343,1280,Y13,0,Y05
1996,1163,1280,Y01,0,Y05
1996,1153,1280,Y02,0,Y05
1996,1417,1343,Y04,0,Y13
1996,1441,1345,Z16,0,Z01
1996,1133,1390,W08,0,W09
1996,1286,1393,Z13,0,Z04
1996,1180,1393,Z12,0,Z04
1996,1208,1393,Z08,0,Z04
1996,1242,1393,Z02,0,Z04
1996,1280,1393,Y05,0,Z04
1996,1145,1428,X13,0,X04
1996,1235,1428,X05,0,X04
1996,1453,1439,X08,0,X09
1996,1434,1112,Z14,0,Z03
1996,1234,1112,Z06,0,Z03
1996,1231,1130,Y06,0,Y11
1996,1422,1153,Y15,0,Y02
1996,1396,1153,Y07,0,Y02
1996,1210,1153,Y03,0,Y02
1996,1290,1207,W15,0,W02
1996,1307,1207,W07,0,W02
1996,1403,1207,W03,0,W02
1996,1122,1210,Y14,0,Y03
1996,1130,1210,Y11,0,Y03
1996,1203,1234,Z11,0,Z06
1996,1354,1242,Z15,0,Z02
1996,1365,1242,Z10,0,Z02
1996,1112,1242,Z03,0,Z02
1996,1409,1257,X11,0,X06
1996,1437,1257,X03,0,X06
1996,1243,1307,W10,0,W07
1996,1309,1314,W11,0,W06
1996,1268,1365,Z07,0,Z10
1996,1328,1396,Y10,0,Y07
1996,1276,1400,X07,0,X10
1996,1296,1403,W14,0,W03
1996,1314,1403,W06,0,W03
1996,1339,1437,X14,0,X03
1996,1419,1448,X15,0,X02
1996,1400,1448,X10,0,X02
1996,1257,1448,X06,0,X02
1997,1375,1112,X13,0,X04
1997,1158,1112,X12,0,X04
1997,1242,1112,X01,0,X04
1997,1344,1112,X10,0,X04
1997,1314,1112,W01,0,X04
1997,1246,1112,Z01,0,X04
1997,1434,1130,Z12,0,Z05
1997,1343,1143,W12,0,W05
1997,1437,1143,W04,0,W05
1997,1139,1153,Y14,0,Y03
1997,1268,1158,X05,0,X12
1997,1231,1160,W08,0,W09
1997,1438,1234,Z09,0,Z08
1997,1229,1235,Y11,0,Y06
1997,1153,1235,Y03,0,Y06
1997,1238,1242,X16,0,X01
1997,1345,1242,X08,0,X01
1997,1285,1246,Z16,0,Z01
1997,1234,1246,Z08,0,Z01
1997,1386,1246,Z04,0,Z01
1997,1428,1246,Z02,0,Z01
1997,1278,1246,Y01,0,Z01
1997,1193,1314,W16,0,W01
1997,1160,1314,W09,0,W01
1997,1143,1314,W05,0,W01
1997,1257,1314,W06,0,W01
1997,1348,1345,X09,0,X08
1997,1334,1386,Z13,0,Z04
1997,1130,1386,Z05,0,Z04
1997,1149,1417,Y15,0,Y02
1997,1462,1417,Y07,0,Y02
1997,1235,1417,Y06,0,Y02
1997,1254,1437,W13,0,W04
1997,1435,1462,Y10,0,Y07
1997,1207,1150,Z10,0,Z07
1997,1208,1151,X03,0,X14
1997,1228,1151,X06,0,X14
1997,1275,1155,Y13,0,Y04
1997,1409,1155,Y05,0,Y04
1997,1376,1164,W02,0,W15
1997,1293,1181,X15,0,X02
1997,1425,1228,X11,0,X06
1997,1269,1257,W11,0,W06
1997,1307,1257,W03,0,W06
1997,1400,1257,W10,0,W06
1997,1402,1278,Y16,0,Y01
1997,1396,1278,Y09,0,Y01
1997,1155,1278,Y04,0,Y01
1997,1417,1278,Y02,0,Y01
1997,1330,1307,W14,0,W03
1997,1266,1344,X07,0,X10
1997,1181,1344,X02,0,X10
1997,1151,1344,X14,0,X10
1997,1328,1390,Z11,0,Z06
1997,1448,1390,Z03,0,Z06
1997,1279,1396,Y08,0,Y09
1997,1458,1400,W07,0,W10
1997,1164,1400,W15,0,W10
1997,1131,1409,Y12,0,Y05
1997,1298,1428,Z15,0,Z02
1997,1150,1428,Z07,0,Z02
1997,1390,1428,Z06,0,Z02
1997,1388,1448,Z14,0,Z03
1998,1311,1112,X16,0,X01
1998,1229,1112,X09,0,X01
1998,1268,1112,X04,0,X01
1998,1304,1116,X11,0,X06
1998,1227,1150,W09,0,W08
1998,1319,1153,X15,0,X02
1998,1192,1163,W15,0,W02
1998,1231,1163,W07,0,W02
1998,1449,1163,W11,0,W02
1998,1375,1228,X12,0,X05
1998,1397,1229,X08,0,X09
1998,1328,1231,W10,0,W07
1998,1429,1268,X13,0,X04
1998,1228,1268,X05,0,X04
1998,1185,1277,W13,0,W04
1998,1343,1277,W05,0,W04
1998,1298,1314,W16,0,W01
1998,1150,1314,W08,0,W01
1998,1277,1314,W04,0,W01
1998,1163,1314,W02,0,W01
1998,1424,1343,W12,0,W05
1998,1376,1350,W03,0,W14
1998,1362,1428,X14,0,X03
1998,1116,1428,X06,0,X03
